"displayUrl","caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag"
"https://instagram.fcae1-1.fna.fbcdn.net/v/t51.2885-15/368698059_251092864545944_3268089690373556802_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fcae1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=8fPhF2LbRm8AX_ABESD&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA0TEgSM-cVWCoS_XCklpl9DlyiPjd1utagKXeg45AZPA&oe=652ABFAD&_nc_sid=2999b8","Merely ice cream, but not merely 🍦","d","foodie.mat","https://www.instagram.com/p/CwMbSv5SUrL/","1","#vsco #vscocam #vscofood #foodporn #foodpornsg #food #foodie #sgfoodie #foodiesg #sgigfoodies #foodsg #foodinsing #sgfood #sgeats #sgfoodie #sgfoodies #singapore #singaporefood #instafood #eatoutsg #yum #merelyicecream #icecream #saltedcaramel #waffle #waffles #dessert #sweettooth #gelato #cafe","8","2023-08-21T05:01:46.000Z",
"https://instagram.fbhx4-2.fna.fbcdn.net/v/t51.2885-15/369254592_601054465540022_7425742414168505818_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbhx4-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=DhKnhnk_QbYAX9Z1pE_&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCPh7jW5e3XAoZMxrYsAcyhwi9LP423my7MWxgB8oIEyA&oe=652ADCB0&_nc_sid=2999b8","24 Aug 2023: #Waffle with #ChocolateStout #IceCream
.
#ILikey","野薔薇🧿the occasional misanthrope, temporarily able-bodied","the.beluga","https://www.instagram.com/p/CwUY0VISc9k/","0","","2","2023-08-24T07:14:04.000Z",
"https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/358517360_243474108464138_7077036553838960058_n.heic?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yNzyLksy7HMAX_Q9byb&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDWH7QbiyRyOg3tgYhcjOttyOyalOrsqr9BA0qvCIHiTA&oe=652AE9AE&_nc_sid=2999b8","🍦🧁 雪糕好好吃 #gnilrayinoffice2023 salted butterscotch 爱心dessert, 谢了🥰","Gnilray 😄 笑笑没烦恼🍀","gnilray","https://www.instagram.com/p/Cueky5UyF4l/","1","#food #foodies #sgfood #instasgfood #sgig #singaporefood #singapore #sgfoodhunt #sgfoodies #sgfood #sgfoodstagram #sgfoodlover #sg #eat #delicious #eatwell #eateateat #yummyfood #yummyinmytummy #foodphotography #foodhaven #igsgfood #igsg #alwayshungry #foodaddict #foodshare","-1","2023-07-09T13:08:20.000Z",
"https://instagram.fphx1-1.fna.fbcdn.net/v/t51.2885-15/377750524_855162082463963_7320834027401024049_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=instagram.fphx1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=dGvWuIudAjUAX9y2oKq&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCKGq0BEUhAq9kewFGcAu_0WhlOYn0we2h_7waWezGMUQ&oe=652708AA&_nc_sid=2999b8","LAST HURRAH @merelyicecream 
24 SEP, SUN. 12-6PM
美丽俱乐部LIVE SILKSCREEN 

Join me at Merely’s last party before doors closed. My favourite ice cream place is closing after 11 good years. I’ve held my first public workshop here almost 10 years back when starting on my art making journey. It feels special running another pop up this time round, with a special design for Merely, to remember all the beautiful moments shared here. 

We have a little silkscreen booth set up outside Merely on 24 Sept, together with good friends like @oishiiferments, @eccommune and more. Printing on uniqlo tshirts so sizing are universal. Live printing on shirt is $30 each. Please pray for sun and allow time for to dry, or top up $2 and I will mail it to you after! Kindly allow imperfections in printing because I am an imperfect human, but we will all be really 美丽 wearing these tees I promise. 

Join me at 美丽俱乐部 eating 美丽雪糕 for one last time. See you all 🍦","Ly Yeow","lyyeow","https://www.instagram.com/p/CxMihjCybsF/","0","","69","2023-09-15T02:48:14.000Z",
"https://instagram.fgla3-1.fna.fbcdn.net/v/t51.2885-15/366960790_1427479528095717_8091161657042694975_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fgla3-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Z0008p5Ow-QAX-hPb_J&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDQzOehi03NeCSIl9Ow8IG8s0W7MjraRXk_DRQniIKU3w&oe=652A086E&_nc_sid=2999b8","👩‍🔬Another burpple 1 for 1 deal place that i think is worth the visit! This was $5 for 2 single scoop ice cream! I got the milo fudge while my friend had the hojicha

▪️Milo fudge cake ⭐️ 7/10
Personally, i think that the hojicha one taste nicer as the tea taste was prominent and xiang. The milo fudge doesnt rlly taste like milo. The only thing i like about was the fudge. The texture was creamy and not icy and with that price, it was actually not bad!","Good food happy mood","nomnombytnt","https://www.instagram.com/p/Cv3l_QFypUa/","7","Wow😍😍😍","76","2023-08-13T02:51:10.000Z",
"https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/360016604_610186351184179_5213591749395800157_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=BNBuau32iy8AX8QQcdV&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDOgOxucBpRldmoAUQbOjKMaWGiBqQpDqEJTZJhC00pfQ&oe=652B0648&_nc_sid=2999b8","@merelyicecream","Shazni","shazni.ag","https://www.instagram.com/p/CutqA4GvmGD/","0","","-1","2023-07-15T09:42:33.000Z",
"https://instagram.fcai22-4.fna.fbcdn.net/v/t51.2885-15/343450890_907577517169569_5210995968170853971_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fcai22-4.fna.fbcdn.net&_nc_cat=109&_nc_ohc=90Vr_pg8W_EAX-u6Dcj&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCe_Lu0WspBlZZa38YKWNAGLsfcxHM1Nv-tJh-YqNaXQA&oe=6526FF26&_nc_sid=2999b8","📍merely icecream

one of the most affordable yet yummy icecream shops🍦🫶🏻

highly recommend their matcha and horlicks panda flavours!! will def be back soons to try out their other flavours hehe 

overall ratings: 4.5/5
price: $4/ scoop","trina","happibunnii_","https://www.instagram.com/p/Cre7vfzo3yV/","0","","-1","2023-04-26T02:58:23.000Z",
"https://scontent-dfw5-1.cdninstagram.com/v/t51.2885-15/348524275_3622747738008370_934331300201698079_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pQXdFYQhkkwAX9YTcEY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDk2n9ZuBCQRnEGbHr7Hb1sfHgS_0h1D-vM_Ul1JILHgw&oe=652A7E13&_nc_sid=2999b8","The weather got you down? Fret not! We know some of the best dessert places for you to cool down and satisfy your sweet tooth!

Be it silky soft crepes, posh cakes and pastries, classic chendol or the ol' reliable scoop of ice cream, you'll be spoilt for choice as your discover dessert paradise of Bras Basah.Bugis district. 🍧🍦🍰

Head on down to take your pick!

#brasbasahbugis #ATasteOfHome #BBB","Bras Basah.Bugis (BBB)","brasbasahbugis","https://www.instagram.com/p/CslIz34O1dF/","0","","9","2023-05-23T09:15:42.000Z",
"https://instagram.fper8-1.fna.fbcdn.net/v/t51.2885-15/346031269_1483510595513244_5021431662878043652_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fper8-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=scEXzJrAlgwAX9RE_rW&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDN4K4VWC-5VG_O9EQKyGbH9sK_M8rdJYxXbLi40tP3Wg&oe=6529A9F4&_nc_sid=2999b8","🍦🍨🍦","Pranpreeya Sittikornmatakul","preemppy","https://www.instagram.com/p/CsK7zgLJS_r/","2","สาวไอศกรีม","44","2023-05-13T05:01:48.000Z",
"https://scontent-dus1-1.cdninstagram.com/v/t51.2885-15/351697278_954849485853314_2594792649345110260_n.heic?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=JUHCea95gIUAX8W6seS&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBgr8_jrJ4p9AOQRqyOJm9W0p3PnROYZbMWLSJLNEekDg&oe=652A14D3&_nc_sid=2999b8","📍Merely Icecream 며리 아이스크림

#발로나초코 valrhona choco ✨️
#오레오 밀크 oreo milk ✨️
#허르릭스 팬다 horlicks panda 
#레드벨벳 red velvet

저녁 먹고 산책하다가 오히러 찾은 한 #아이스크림 점. 초코와 오레오 맛이 추천함~
big creamy scoops for a post dinner dessert🍦 loved the valrhona and oreo ones! really worth esp with the 1for1 on #burppleSG","","haru_2kki","https://www.instagram.com/p/CtLdUJBSPUd/","2","pls try their waffles!!!! i luv them","28","2023-06-07T06:26:00.000Z",
"https://instagram.fceb2-1.fna.fbcdn.net/v/t51.2885-15/348457520_666298772007109_5057914981161328710_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fceb2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=rIAcWg2F9d8AX8L4qr1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDeAbZEz_9n-umnJ8gAOsnmxIE_jRxu1aBb-_ypKI6FuA&oe=6529B4B3&_nc_sid=2999b8","From its creamy consistency to its unique flavour profiles, we can’t resist an indulgent scoop of ice cream. After all, Singapore’s sun is much more bearable with these sweet creamy creations.

Luckily for us, the island has an abundance of ice cream shops to visit, comprising rows of decadent flavours ranging from classic chocolate to earl grey butterscotch. To help in your hunt for a sweet scoop, we asked the team at Tatler Singapore to share their favourite ice cream parlours to visit to cool down from the blistering heat.

Find out more about the ice cream parlours that offer sinfully delicious sweet creations that are worth melting for.","Tatler Dining Singapore","tatlerdiningsg","https://www.instagram.com/p/Csn7EG9OuhB/","1","#tatlerdining #tatlerdiningsg #sgfood #sgfoodie #sgfoodies #sgeats #sgfoodlover #sgfoodtrend #singaporefood #singaporefoodie #food #foodie #instafood #foodphotography #besteatssg #sgbesteats #icecream #icecreamsg #gelato #sgicecream #sgnews #sgig #sgweather #hot #dessert #dessertsg #igsg #singaporeweather #singaporeicecream #cool","56","2023-05-24T11:13:21.000Z",
"https://scontent-lax3-1.cdninstagram.com/v/t39.30808-6/372812839_18380536558055224_1155830180181234455_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=sfYVhq8elZsAX-T-w5v&edm=AP_V10EAAAAA&ccb=7-5&oh=00_AfD9OUbEMvUMTUhHihjVTjgPUhZcf6NgHPn6jmM3obLEkQ&oe=6529A1C0&_nc_sid=2999b8","September is here, it really is.

And so it’s left with 24 days of @merelyicecream. It has been quite a year, watching my other half go through the closure of the first shop, now soon going the second shop. This is also going to be my last window art at this lovely space where we met, where I kickstarted my artist journey and have my first exhibition, where we met Socks and brought her home, where we exchanged vows to be with each other through good times and bad times. 

At home, we sat through the grief of the news, hugged each other tight when tears don’t stop, wished to try harder but honestly, it’s also time to let go and stop fighting so hard for this. 

Reality of putting 11 years of his life in here, there are so many things lost. The headspace, always filled with to dos. Till today, I always remember the moment where we were on the train to Austria years ago and wanted to point out something beautiful for him to see, he was on the phone firefighting and ordering ingredients for the shop, because something ran out. For small business, the person behind it never really rest and stops thinking. And ever since I moved LyttleSpace out, I finally understood how he felt too. Closure of Merely made me more mindful of how I want to live. And now I would push everyone to try to knock off on the dot. To go home, go for dinners, see the sunset in time, experience life out there. Because I am fearful too, if one day the same could happen and what would 11 years means to me then? It cannot be just LyttleSpace, it needs to be full for me to be whole too. 

And he came to a decision to let go. Not fighting anymore to see if it’s possible to reopen a smaller shop, not thinking of an online option, finally not thinking of anything else when Merely serves it’s final scoop on 24 September. Ready to close doors. I guess we will sit through waves of sadness again, yet I am also looking forward for him to live his life and learn new things. Maybe going back to school again to study a new subject 💪🏻

24 days of Merely left. Stock your fridge, fill your bellies, get a Goodbye bag online, come for the closing party! Details coming soon 🍦","Ly Yeow","lyyeow","https://www.instagram.com/p/CwoR8oKymAE/","13","❤️","485","2023-09-01T00:38:50.000Z",
"https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/334520469_534169728706868_4285049735693471312_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=M2eH9zTdQZEAX_INuUJ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAx4BBz3_yif3m6nudaO71_wZbsvbrv0uwQ256muCY9FA&oe=65293BCC&_nc_sid=2999b8","@merelyicecream is one of my absolute fav icecream waffles place 🥺💖 LOVE their waffles!!! they’re alw crispy, light & v fragrant. i can finish one myself wo feeling jelak <3 the waffles hardly misses & hits the right spot (unless thrs sth wrong w their machine😅) theyre also affordable :))

been here soo many times & tried LOTS of flavours as well!
1) red velvet cake ; 8/10
love tht it’s not too sweet, thr was tiny cake bits which elevated the texture !

2) green tea ; 6/10
i felt tht it was a little grainy and the flavour cld be more pronounced 

3) white chocolate; 6.5/10
perfect fr those who loved white choco! it was a little too sweet fr me 😅

4)strawberry red wine ; 6/10
this was a seasonal special! wine taste was q strong but not rlly up my alley haha

5)milo fudge cake ; 7/10
perfect fr milo lovers! a flavour tht cant go wrong 😆

6) ispahan ; 6/10
v floral & light but not to my liking

7) dirty chai ; 6/10
i felt tht it was a little underwhelming bc i expected stronger flavours 😓

8) salted butterscotch; 10/10
my ABSOLUTE GO-TO <33 love the sweet n savoury combi !!!! its also one of their best sellers :)

9) valrhona chocolate ; 10/10
love this too!!! v rich & intense dark choco taste 😋 one of the most popular flavours as well!

10) roasted pistachio ; 7/10
i felt that it could be nuttier but overall, still decent 

11) i cant rmb exactly but it was either a mango sorbet kind of flavour or orange meringue but this was q refreshing! 6/10

12) earl grey ; 8/10
intense tea flavours!!!

i rlly love this place a lot but sadly, it’s a little far fr me now :( but they have 2 outlets, tampines hub & sunshine plaza!!! the outlet at sunshine plaza is my go-to bc theres a dine in area & the staffs r friendly too 😮‍💨👍🏻 pls open more outlets in the future!!! perhaps in the north or west area? so tht i can eat icecream waffles even if im at NTU? 😍🥹","📍sg","eatwithbel","https://www.instagram.com/p/CphwXkaSg0X/","19","ooh looks so good 😍","-1","2023-03-08T12:10:13.000Z",
"https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/331836384_594482352106123_2899216564923704200_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_ohc=sJ_tPV37nCIAX-IvVw0&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDlaq1OT9lyhQxDGtHbNV-LqzeU4RHr6zQ1n1Bg5hbClw&oe=65298B8D&_nc_sid=2999b8","First time trying Coffee Mint ice cream! Two of my fave flavors in one and it was nice that both stood out equally at different parts of the ice cream and didn’t cover up one another 😋

#coffeeminticecream","iamhungrytodayy","iamhungrytodayy","https://www.instagram.com/p/Coy1itVO3Ks/","0","","9","2023-02-18T06:51:07.000Z",
